tweet_id,favorites,retweets,user_followers,user_favourites,date_time
775898661951791106,0,16807,8780213,146063,2016-09-14 03:27:11+00:00
775842724423557120,11895,2697,8780213,146063,2016-09-13 23:44:54+00:00
775733305207554048,14056,4050,8780213,146063,2016-09-13 16:30:07+00:00
775729183532220416,13170,4662,8780213,146063,2016-09-13 16:13:44+00:00
775364825476165632,7505,3018,8780213,146063,2016-09-12 16:05:54+00:00
775350846108426240,10315,3962,8780213,146063,2016-09-12 15:10:21+00:00
775085132600442880,15776,4811,8780212,146063,2016-09-11 21:34:30+00:00
774757898236878852,8726,1817,8780212,146063,2016-09-10 23:54:11+00:00
774639387460112384,6832,1756,8780212,146063,2016-09-10 16:03:16+00:00
774314403806253056,22080,5614,8780212,146063,2016-09-09 18:31:54+00:00
773985732834758656,10889,3933,8780212,146063,2016-09-08 20:45:53+00:00
773922284943896577,6484,1773,8780212,146063,2016-09-08 16:33:46+00:00
773704687002451968,6693,1650,8780212,146063,2016-09-08 02:09:06+00:00
773670353721753600,5421,1333,8780212,146063,2016-09-07 23:52:41+00:00
773547596996571136,22416,6266,8780212,146063,2016-09-07 15:44:53+00:00
773336787167145985,0,5162,8780212,146063,2016-09-07 01:47:12+00:00
773308824254029826,23627,7582,8780212,146063,2016-09-06 23:56:05+00:00
773247561583001600,9582,3290,8780212,146063,2016-09-06 19:52:39+00:00
773191612633579521,10121,4205,8780212,146063,2016-09-06 16:10:20+00:00
772877495989305348,8692,3938,8780212,146063,2016-09-05 19:22:09+00:00
772826264096874500,8169,2383,8780212,146063,2016-09-05 15:58:34+00:00
772615324260794368,0,3429,8780212,146063,2016-09-05 02:00:22+00:00
772581559778025472,6586,1718,8780212,146063,2016-09-04 23:46:12+00:00
772193107915964416,6121,1410,8780212,146063,2016-09-03 22:02:38+00:00
772152991789019136,3851,1148,8780213,146063,2016-09-03 19:23:13+00:00
772117678702071809,3830,751,8780213,146063,2016-09-03 17:02:54+00:00
772114945936949249,2761,474,8780213,146063,2016-09-03 16:52:02+00:00
772102971039580160,4052,953,8780213,146063,2016-09-03 16:04:27+00:00
771908950375665664,6672,1932,8780213,146063,2016-09-03 03:13:29+00:00
771770456517009408,12159,3434,8780213,146063,2016-09-02 18:03:10+00:00
771500966810099713,8360,2644,8780213,146063,2016-09-02 00:12:18+00:00
771380798096281600,10623,5162,8780213,146063,2016-09-01 16:14:48+00:00
771171053431250945,0,7586,8780213,146063,2016-09-01 02:21:21+00:00
771136648247640064,9266,2972,8780213,146063,2016-09-01 00:04:38+00:00
771102124360998913,6322,1459,8780213,146063,2016-08-31 21:47:27+00:00
771014301343748096,6974,1680,8780213,146063,2016-08-31 15:58:28+00:00
770787852854652928,4991,1216,8780213,146063,2016-08-31 00:58:39+00:00
770772759874076672,5246,1433,8780213,146063,2016-08-30 23:58:40+00:00
770655142660169732,7427,1792,8780214,146063,2016-08-30 16:11:18+00:00
770414278348247044,6391,2127,8780214,146063,2016-08-30 00:14:12+00:00
770293558247038976,6319,1503,8780214,146063,2016-08-29 16:14:30+00:00
770093767776997377,0,3096,8780214,146063,2016-08-29 03:00:36+00:00
770069151037685760,7684,2327,8780214,146063,2016-08-29 01:22:47+00:00
769940425801170949,31738,9695,8780214,146063,2016-08-28 16:51:16+00:00
769695466921623552,6485,1696,8780214,146063,2016-08-28 00:37:54+00:00
769335591808995329,0,7828,8780214,146063,2016-08-27 00:47:53+00:00
769212283578875904,5466,1748,8780214,146063,2016-08-26 16:37:54+00:00
768970937022709760,14540,6598,8780214,146063,2016-08-26 00:38:52+00:00
768909767477751808,0,2712,8780214,146063,2016-08-25 20:35:48+00:00
768855141948723200,4249,900,8780214,146063,2016-08-25 16:58:45+00:00
768609597686943744,4170,1218,8780214,146063,2016-08-25 00:43:02+00:00
768596291618299904,5093,1297,8780214,146063,2016-08-24 23:50:10+00:00
768554158521745409,0,5904,8780214,146063,2016-08-24 21:02:45+00:00
768473857036525572,13782,3476,8780214,146063,2016-08-24 15:43:39+00:00
768193404517830656,10994,3591,8780214,146063,2016-08-23 21:09:14+00:00
767884188863397888,4796,1401,8780214,146063,2016-08-23 00:40:31+00:00
767754930266464257,16183,5457,8780215,146063,2016-08-22 16:06:54+00:00
767500508068192258,7585,2369,8780215,146063,2016-08-21 23:15:55+00:00
767191397493538821,12427,3812,8780215,146063,2016-08-21 02:47:37+00:00
767122157629476866,10282,2892,8780215,146063,2016-08-20 22:12:29+00:00
766864461642756096,0,5702,8780215,146063,2016-08-20 05:08:29+00:00
766793450729734144,5131,1370,8780215,146063,2016-08-20 00:26:19+00:00
766714921925144576,2637,383,8780215,146063,2016-08-19 19:14:16+00:00
766693177336135680,4062,808,8780215,146063,2016-08-19 17:47:52+00:00
766423258543644672,6056,1607,8780215,146063,2016-08-18 23:55:18+00:00
766313316352462849,6861,1911,8780215,146063,2016-08-18 16:38:26+00:00
766078092750233600,0,2658,8780215,146063,2016-08-18 01:03:45+00:00
766069199026450432,4274,863,8780215,146063,2016-08-18 00:28:24+00:00
766008592277377025,3785,502,8780215,146063,2016-08-17 20:27:34+00:00
765719909049503744,7300,2170,8780215,146063,2016-08-17 01:20:27+00:00
765669560888528897,5234,1240,8780215,146063,2016-08-16 22:00:23+00:00
765395769549590528,26860,3414,8780215,146063,2016-08-16 03:52:26+00:00
765371061932261376,7138,2190,8780215,146063,2016-08-16 02:14:15+00:00
765222098633691136,11739,3429,8780215,146063,2016-08-15 16:22:20+00:00
764857477905154048,6509,1793,8780215,146063,2016-08-14 16:13:27+00:00
764259802650378240,6079,1518,8780215,146063,2016-08-13 00:38:30+00:00
763956972077010945,762,56,8780215,146063,2016-08-12 04:35:10+00:00
763837565564780549,12729,4199,8780215,146063,2016-08-11 20:40:41+00:00
763183847194451968,5433,1488,8780215,146063,2016-08-10 01:23:03+00:00
763167063695355904,0,3056,8780215,146063,2016-08-10 00:16:21+00:00
763103485927849985,7432,2316,8780215,146063,2016-08-09 20:03:43+00:00
762699858130116608,12253,3656,8780215,146063,2016-08-08 17:19:51+00:00
762471784394268675,11319,6487,8780215,146063,2016-08-08 02:13:34+00:00
762464539388485633,10387,4218,8780215,146063,2016-08-08 01:44:46+00:00
762316489655476224,4841,1131,8780215,146063,2016-08-07 15:56:28+00:00
762035686371364864,32183,15703,8780215,146063,2016-08-06 21:20:40+00:00
761976711479193600,5458,2032,8780215,146063,2016-08-06 17:26:19+00:00
761750502866649088,0,3961,8780215,146063,2016-08-06 02:27:27+00:00
761745352076779520,4309,872,8780215,146063,2016-08-06 02:06:59+00:00
761672994376806400,49936,29389,8780215,146063,2016-08-05 21:19:27+00:00
761599872357261312,4166,1199,8780215,146063,2016-08-05 16:28:54+00:00
761371037149827077,0,18236,8780215,146063,2016-08-05 01:19:35+00:00
761334018830917632,5239,1463,8780216,146063,2016-08-04 22:52:29+00:00
761292947749015552,4524,1094,8780216,146063,2016-08-04 20:09:17+00:00
761227390836215808,5365,1582,8780216,146063,2016-08-04 15:48:47+00:00
761004547850530816,11421,3507,8780216,146063,2016-08-04 01:03:17+00:00
760893934457552897,3846,986,8780216,146063,2016-08-03 17:43:45+00:00
760656994973933572,6639,1929,8780216,146063,2016-08-03 02:02:14+00:00
760641137271070720,5017,1313,8780216,146063,2016-08-03 00:59:13+00:00
760539183865880579,7633,3660,8780216,146063,2016-08-02 18:14:06+00:00
760521673607086080,4257,1398,8780216,146063,2016-08-02 17:04:31+00:00
760290219849637889,27045,11611,8780217,146063,2016-08-02 01:44:48+00:00
760252756032651264,3968,875,8780217,146063,2016-08-01 23:15:56+00:00
760190180481531904,5741,1820,8780217,146063,2016-08-01 19:07:17+00:00
760153949710192640,0,31,8780217,146063,2016-08-01 16:43:19+00:00
759943073749200896,5997,2094,8780217,146063,2016-08-01 02:45:22+00:00
759923798737051648,14784,5702,8780217,146063,2016-08-01 01:28:46+00:00
759846353224826880,6782,1996,8780217,146063,2016-07-31 20:21:02+00:00
759793422261743616,6012,1933,8780217,146063,2016-07-31 16:50:42+00:00
759557299618865152,4738,1196,8780217,146063,2016-07-31 01:12:26+00:00
759447681597108224,8561,2475,8780217,146063,2016-07-30 17:56:51+00:00
759446261539934208,1685,494,8780217,146063,2016-07-30 17:51:13+00:00
759197388317847553,6127,1962,8780217,146063,2016-07-30 01:22:17+00:00
759159934323924993,0,1163,8780217,146063,2016-07-29 22:53:27+00:00
759099523532779520,14645,4205,8780217,146063,2016-07-29 18:53:24+00:00
759047813560868866,6543,2039,8780217,146063,2016-07-29 15:27:55+00:00
758854675097526272,3585,906,8780217,146063,2016-07-29 02:40:28+00:00
758828659922702336,11298,3866,8780217,146063,2016-07-29 00:57:05+00:00
758740312047005698,5782,1622,8780217,146063,2016-07-28 19:06:01+00:00
758474966123810816,3843,1010,8780217,146063,2016-07-28 01:31:38+00:00
758467244762497024,4827,2233,8780217,146063,2016-07-28 01:00:57+00:00
758405701903519748,5238,1926,8780217,146063,2016-07-27 20:56:24+00:00
758355060040593408,3433,1088,8780217,146063,2016-07-27 17:35:10+00:00
758099635764359168,19221,10083,8780217,146063,2016-07-27 00:40:12+00:00
758041019896193024,2726,378,8780217,146063,2016-07-26 20:47:17+00:00
757741869644341248,6928,3278,8780217,146063,2016-07-26 00:58:34+00:00
757729163776290825,0,8015,8780218,146063,2016-07-26 00:08:05+00:00
757725642876129280,4576,1223,8780218,146063,2016-07-25 23:54:05+00:00
757611664640446465,4598,1114,8780218,146063,2016-07-25 16:21:11+00:00
757597904299253760,0,301,8780218,146063,2016-07-25 15:26:30+00:00
757596066325864448,4365,1068,8780218,146063,2016-07-25 15:19:12+00:00
757400162377592832,15263,6910,8780218,146063,2016-07-25 02:20:45+00:00
757393109802180609,5865,1751,8780218,146063,2016-07-25 01:52:43+00:00
757354760399941633,4552,1433,8780218,146063,2016-07-24 23:20:20+00:00
756998049151549440,6338,1999,8780218,146063,2016-07-23 23:42:53+00:00
756939218950160384,6702,2024,8780218,146063,2016-07-23 19:49:07+00:00
756651752796094464,5105,1315,8780218,146063,2016-07-23 00:46:50+00:00
756526248105566208,10490,3615,8780218,146063,2016-07-22 16:28:07+00:00
756303284449767430,3968,1100,8780218,146063,2016-07-22 01:42:09+00:00
756288534030475264,44275,17855,8780219,146063,2016-07-22 00:43:32+00:00
756275833623502848,6465,1544,8780219,146063,2016-07-21 23:53:04+00:00
755955933503782912,7385,2902,8780219,146063,2016-07-21 02:41:54+00:00
755206590534418437,16557,5403,8780219,146063,2016-07-19 01:04:16+00:00
755110668769038337,21359,11177,8780219,146063,2016-07-18 18:43:07+00:00
754874841593970688,0,7974,8780219,146063,2016-07-18 03:06:01+00:00
754856583969079297,6944,2545,8780219,146063,2016-07-18 01:53:28+00:00
754747087846248448,2605,525,8780219,146063,2016-07-17 18:38:22+00:00
754482103782404096,5334,1968,8780219,146063,2016-07-17 01:05:25+00:00
754449512966619136,3782,736,8780219,146063,2016-07-16 22:55:55+00:00
754120377874386944,7933,2372,8780219,146063,2016-07-16 01:08:03+00:00
753655901052166144,5874,2180,8780219,146063,2016-07-14 18:22:23+00:00
753420520834629632,7966,3594,8780219,146063,2016-07-14 02:47:04+00:00
753398408988139520,5801,1917,8780219,146063,2016-07-14 01:19:12+00:00
753375668877008896,7701,2341,8780219,146063,2016-07-13 23:48:51+00:00
753298634498793472,0,5743,8780219,146063,2016-07-13 18:42:44+00:00
753294487569522689,3396,1050,8780219,146063,2016-07-13 18:26:16+00:00
753039830821511168,37342,21022,8780219,146063,2016-07-13 01:34:21+00:00
753026973505581056,3942,974,8780219,146063,2016-07-13 00:43:15+00:00
752932432744185856,12707,6901,8780220,146063,2016-07-12 18:27:35+00:00
752917284578922496,6964,1589,8780220,146063,2016-07-12 17:27:23+00:00
752701944171524096,0,2891,8780220,146063,2016-07-12 03:11:42+00:00
752682090207055872,6038,1603,8780220,146063,2016-07-12 01:52:49+00:00
752660715232722944,4404,1567,8780220,146063,2016-07-12 00:27:52+00:00
752568224206688256,5546,2297,8780220,146063,2016-07-11 18:20:21+00:00
752519690950500352,7417,3460,8780220,146063,2016-07-11 15:07:30+00:00
752334515931054080,3838,1100,8780220,146063,2016-07-11 02:51:40+00:00
752309394570878976,0,16340,8780220,146063,2016-07-11 01:11:51+00:00
752173152931807232,6002,1852,8780220,146063,2016-07-10 16:10:29+00:00
751950017322246144,3080,927,8780220,146063,2016-07-10 01:23:49+00:00
751937170840121344,5220,1341,8780220,146063,2016-07-10 00:32:46+00:00
751830394383790080,5839,1959,8780220,146063,2016-07-09 17:28:29+00:00
751793661361422336,5866,2917,8780220,146063,2016-07-09 15:02:31+00:00
751598357617971201,7968,3056,8780220,146063,2016-07-09 02:06:27+00:00
751583847268179968,4417,1110,8780220,146063,2016-07-09 01:08:47+00:00
751538714308972544,5064,1269,8780220,146063,2016-07-08 22:09:27+00:00
751456908746354688,3238,1008,8780220,146063,2016-07-08 16:44:23+00:00
751251247299190784,12590,5913,8780220,146063,2016-07-08 03:07:09+00:00
751205363882532864,6361,1824,8780220,146063,2016-07-08 00:04:50+00:00
751132876104687617,5102,1301,8780220,146063,2016-07-07 19:16:47+00:00
750868782890057730,4819,1370,8780220,146063,2016-07-07 01:47:22+00:00
750719632563142656,13239,5066,8780220,146063,2016-07-06 15:54:42+00:00
750506206503038976,4465,1148,8780220,146063,2016-07-06 01:46:38+00:00
750429297815552001,13235,4302,8780220,146063,2016-07-05 20:41:01+00:00
750383411068534784,4585,1154,8780220,146063,2016-07-05 17:38:41+00:00
750381685133418496,702,27,8780220,146063,2016-07-05 17:31:49+00:00
750147208377409536,3120,963,8780220,146063,2016-07-05 02:00:06+00:00
750132105863102464,3633,1294,8780220,146063,2016-07-05 01:00:05+00:00
750117059602808832,4359,1318,8780220,146063,2016-07-05 00:00:18+00:00
750101899009982464,3050,847,8780220,146063,2016-07-04 23:00:03+00:00
750086836815486976,2176,536,8780220,146063,2016-07-04 22:00:12+00:00
750071704093859840,7869,3355,8780220,146063,2016-07-04 21:00:04+00:00
750056684286914561,3174,899,8780221,146063,2016-07-04 20:00:23+00:00
750041628174217216,3200,622,8780221,146063,2016-07-04 19:00:33+00:00
750026558547456000,2730,792,8780221,146063,2016-07-04 18:00:41+00:00
750011400160841729,3257,908,8780221,146063,2016-07-04 17:00:26+00:00
749996283729883136,3083,821,8780221,146063,2016-07-04 16:00:22+00:00
749981277374128128,5144,2477,8780221,146063,2016-07-04 15:00:45+00:00
749774190421639168,4678,1318,8780221,146063,2016-07-04 01:17:51+00:00
749417653287129088,6139,1646,8780221,146063,2016-07-03 01:41:06+00:00
749403093750648834,2637,537,8780221,146063,2016-07-03 00:43:15+00:00
749395845976588288,8606,3450,8780221,146063,2016-07-03 00:14:27+00:00
749317047558017024,5526,2242,8780221,146063,2016-07-02 19:01:20+00:00
749075273010798592,5771,2079,8780221,146063,2016-07-02 03:00:36+00:00
749064354620928000,4827,1531,8780221,146063,2016-07-02 02:17:13+00:00
749036806121881602,3105,794,8780221,146063,2016-07-02 00:27:45+00:00
748977405889503236,10806,3405,8780221,146063,2016-07-01 20:31:43+00:00
748932637671223296,5836,2263,8780221,146063,2016-07-01 17:33:49+00:00
748705597323898880,2790,952,8780221,146063,2016-07-01 02:31:39+00:00
748699167502000129,4766,1595,8780221,146063,2016-07-01 02:06:06+00:00
748692773788876800,4271,1335,8780221,146063,2016-07-01 01:40:41+00:00
748575535303884801,6095,1978,8780221,146063,2016-06-30 17:54:50+00:00
748568946752774144,2201,670,8780221,146063,2016-06-30 17:28:39+00:00
748346686624440324,5235,1227,8780221,146063,2016-06-30 02:45:28+00:00
748337862848962560,7667,4119,8780221,146063,2016-06-30 02:10:24+00:00
748324050481647620,3689,763,8780220,146063,2016-06-30 01:15:31+00:00
748307329658011649,3685,713,8780220,146063,2016-06-30 00:09:04+00:00
748220828303695873,14194,7829,8780220,146063,2016-06-29 18:25:21+00:00
747963614829678593,5798,2147,8780220,146063,2016-06-29 01:23:16+00:00
747933425676525569,6616,2546,8780220,146063,2016-06-28 23:23:19+00:00
747885874273214464,2956,978,8780220,146063,2016-06-28 20:14:22+00:00
747844099428986880,2829,750,8780220,146063,2016-06-28 17:28:22+00:00
747816857231626240,4867,1167,8780220,146063,2016-06-28 15:40:07+00:00
747651430853525504,1392,155,8780220,146063,2016-06-28 04:42:46+00:00
747648653817413632,12940,5872,8780220,146063,2016-06-28 04:31:44+00:00
747600769478692864,2333,555,8780220,146063,2016-06-28 01:21:27+00:00
747594051852075008,3687,1058,8780220,146063,2016-06-28 00:54:46+00:00
747512671126323200,5561,1611,8780220,146063,2016-06-27 19:31:23+00:00
747461612269887489,3879,1042,8780220,146063,2016-06-27 16:08:30+00:00
747439450712596480,5440,1919,8780220,146063,2016-06-27 14:40:26+00:00
747242308580548608,0,2907,8780220,146063,2016-06-27 01:37:04+00:00
747219827526344708,5278,1576,8780220,146063,2016-06-27 00:07:44+00:00
747204161125646336,3382,925,8780220,146063,2016-06-26 23:05:29+00:00
747103485104099331,9589,3964,8780220,146063,2016-06-26 16:25:26+00:00
746906459439529985,2903,296,8780220,146063,2016-06-26 03:22:31+00:00
746872823977771008,5999,2135,8779682,146062,2016-06-26 01:08:52+00:00
746818907684614144,5330,1740,8780220,146063,2016-06-25 21:34:37+00:00
746790600704425984,4886,1606,8780220,146063,2016-06-25 19:42:08+00:00
746757706116112384,9586,3913,8780220,146063,2016-06-25 17:31:25+00:00
746726898085036033,6065,1799,8780220,146063,2016-06-25 15:29:00+00:00
746542875601690625,5043,1879,8780220,146063,2016-06-25 03:17:46+00:00
746521445350707200,0,983,8780220,146063,2016-06-25 01:52:36+00:00
746507379341139972,4666,1084,8780220,146063,2016-06-25 00:56:43+00:00
746369468511756288,6188,1629,8780220,146063,2016-06-24 15:48:42+00:00
746131877086527488,6919,2205,8780220,146063,2016-06-24 00:04:36+00:00
746056683365994496,3556,810,8780221,146063,2016-06-23 19:05:49+00:00
745789745784041472,4033,1066,8780221,146063,2016-06-23 01:25:06+00:00
745712589599014916,7015,2331,8780221,146063,2016-06-22 20:18:30+00:00
745433870967832576,7086,2536,8780221,146063,2016-06-22 01:50:58+00:00
745422732645535745,8581,2437,8780221,146063,2016-06-22 01:06:43+00:00
745314880350101504,7188,2752,8780221,146063,2016-06-21 17:58:09+00:00
745074613265149952,7846,3504,8780221,146063,2016-06-21 02:03:25+00:00
745057283344719872,7256,2265,8780221,146063,2016-06-21 00:54:33+00:00
744995568523612160,2969,621,8780221,146063,2016-06-20 20:49:19+00:00
744971049620602880,7889,2687,8780221,146063,2016-06-20 19:11:53+00:00
744709971296780288,5619,1563,8780221,146063,2016-06-20 01:54:27+00:00
744334592493166593,6788,2112,8780221,146063,2016-06-19 01:02:50+00:00
744234799360020481,156463,77977,8780221,146063,2016-06-18 18:26:18+00:00
744223424764059648,1668,367,8780221,146063,2016-06-18 17:41:06+00:00
743980027717509120,4178,1093,8780221,146063,2016-06-18 01:33:55+00:00
743895849529389061,3645,960,8780221,146063,2016-06-17 19:59:26+00:00
743835915802583040,0,2081,8780221,146063,2016-06-17 16:01:16+00:00
743609206067040256,4479,1383,8780221,146063,2016-06-17 01:00:24+00:00
743595368194129920,18396,6540,8780221,146063,2016-06-17 00:05:25+00:00
743545585370791937,3533,939,8780221,146063,2016-06-16 20:47:36+00:00
743510151680958465,7916,3723,8780222,146063,2016-06-16 18:26:48+00:00
743253157753532416,4230,1226,8780222,146063,2016-06-16 01:25:36+00:00
743222593470234624,6215,1901,8780222,146063,2016-06-15 23:24:09+00:00
743210557239623680,3838,1362,8780222,146063,2016-06-15 22:36:19+00:00
742534281772302336,7065,3574,8780222,146063,2016-06-14 01:49:03+00:00
742528092657332225,4414,1978,8780222,146063,2016-06-14 01:24:27+00:00
742465774154047488,7260,3895,8780222,146063,2016-06-13 21:16:49+00:00
742423170473463808,9813,3769,8780222,146063,2016-06-13 18:27:32+00:00
742385895052087300,6811,1970,8780222,146063,2016-06-13 15:59:24+00:00
742161199639494656,4341,1374,8780222,146063,2016-06-13 01:06:33+00:00
742150209887731712,5136,1548,8780222,146063,2016-06-13 00:22:53+00:00
741793263812808706,4542,1510,8780222,146063,2016-06-12 00:44:30+00:00
741743634094141440,8170,2752,8780222,146063,2016-06-11 21:27:17+00:00
741438259667034112,3676,832,8780222,146063,2016-06-11 01:13:51+00:00
741303864243200000,8776,3204,8780222,146063,2016-06-10 16:19:48+00:00
741099773336379392,9987,5511,8780222,146063,2016-06-10 02:48:49+00:00
741067306818797568,9503,3096,8780222,146063,2016-06-10 00:39:48+00:00
740995100998766593,6367,2740,8780222,146063,2016-06-09 19:52:53+00:00
740711788199743490,3400,935,8780222,146063,2016-06-09 01:07:06+00:00
740699697422163968,2846,784,8780222,146063,2016-06-09 00:19:04+00:00
740676976021798912,18150,6816,8780222,146063,2016-06-08 22:48:46+00:00
740373189193256964,34930,13304,8780222,146063,2016-06-08 02:41:38+00:00
740365076218183684,2456,431,8780222,146063,2016-06-08 02:09:24+00:00
740359016048689152,3301,867,8780222,146063,2016-06-08 01:45:19+00:00
740214038584557568,6687,1961,8780222,146063,2016-06-07 16:09:13+00:00
739979191639244800,19945,5904,8780222,146063,2016-06-07 00:36:02+00:00
739932936087216128,4054,1070,8780222,146063,2016-06-06 21:32:13+00:00
739844404073074688,3799,852,8780222,146063,2016-06-06 15:40:26+00:00
739623569819336705,3761,1348,8780222,146063,2016-06-06 01:02:55+00:00
739606147276148736,5372,1652,8780222,146063,2016-06-05 23:53:41+00:00
739544079319588864,39477,21216,8780222,146063,2016-06-05 19:47:03+00:00
739485634323156992,7149,2918,8780222,146063,2016-06-05 15:54:48+00:00
739238157791694849,115584,57806,8780222,146063,2016-06-04 23:31:25+00:00
738891149612572673,111,6,8780222,146063,2016-06-04 00:32:32+00:00
738885046782832640,3770,1140,8780222,146063,2016-06-04 00:08:17+00:00
738883359779196928,3297,790,8780222,146063,2016-06-04 00:01:35+00:00
738537504001953792,5076,1539,8780222,146063,2016-06-03 01:07:16+00:00
738402415918125056,3246,837,8780222,146063,2016-06-02 16:10:29+00:00
738184450748633089,4311,1203,8780223,146063,2016-06-02 01:44:22+00:00
738166403467907072,8753,3346,8780223,146063,2016-06-02 00:32:39+00:00
738156290900254721,2503,643,8780223,146063,2016-06-01 23:52:28+00:00
737826014890496000,5262,1765,8780223,146063,2016-06-01 02:00:04+00:00
737800304142471168,9970,3445,8780223,146063,2016-06-01 00:17:54+00:00
737678689543020544,5025,1314,8780223,146063,2016-05-31 16:14:39+00:00
737445876994609152,10237,4449,8780223,146063,2016-05-31 00:49:32+00:00
737322739594330112,3594,810,8780223,146063,2016-05-30 16:40:14+00:00
737310737551491075,14635,7401,8780223,146063,2016-05-30 15:52:33+00:00
736736130620620800,4248,1723,8780223,146063,2016-05-29 01:49:16+00:00
736392552031657984,17636,7352,8780223,146063,2016-05-28 03:04:00+00:00
736365877722001409,3966,1239,8780223,146063,2016-05-28 01:18:00+00:00
736225175608430592,8108,2772,8780223,146063,2016-05-27 15:58:54+00:00
736010884653420544,7879,2982,8780223,146063,2016-05-27 01:47:23+00:00
735991953473572864,3584,1148,8780223,146063,2016-05-27 00:32:10+00:00
735648611367784448,4019,1098,8780223,146063,2016-05-26 01:47:51+00:00
735635087207878657,6139,2336,8780223,146063,2016-05-26 00:54:06+00:00
735274964362878976,12970,5016,8780223,146063,2016-05-25 01:03:06+00:00
735256018284875776,3321,880,8780223,146063,2016-05-24 23:47:49+00:00
735137028879360001,3128,965,8780223,146063,2016-05-24 15:55:00+00:00
734912297295085568,2744,524,8780223,146063,2016-05-24 01:02:00+00:00
734787690684657664,12509,6255,8780223,146063,2016-05-23 16:46:51+00:00
734776360183431168,2497,542,8780223,146063,2016-05-23 16:01:50+00:00
734559631394082816,1481,395,8780223,146063,2016-05-23 01:40:38+00:00
733828123016450049,3567,780,8780223,146063,2016-05-21 01:13:53+00:00
733822306246479872,3667,1018,8780223,146063,2016-05-21 00:50:46+00:00
733482008106668032,3130,950,8780223,146063,2016-05-20 02:18:32+00:00
733460102733135873,4184,1277,8780223,146063,2016-05-20 00:51:30+00:00
733109485275860992,50045,16807,8780223,146063,2016-05-19 01:38:16+00:00
732732193018155009,2432,535,8780223,146063,2016-05-18 00:39:02+00:00
732726085725589504,3538,884,8780223,146063,2016-05-18 00:14:46+00:00
732585889486888962,3648,776,8780223,146063,2016-05-17 14:57:41+00:00
732375214819057664,8056,2505,8780223,146063,2016-05-17 01:00:32+00:00
732005617171337216,14837,5387,8780223,146063,2016-05-16 00:31:53+00:00
731285275100512256,3481,985,8780223,146063,2016-05-14 00:49:30+00:00
731156023742988288,3828,1262,8780223,146063,2016-05-13 16:15:54+00:00
730924654643314689,6121,1962,8780223,146063,2016-05-13 00:56:32+00:00
730573383004487680,4890,2124,8780223,146063,2016-05-12 01:40:42+00:00
730427201120833536,3477,1047,8780223,146063,2016-05-11 15:59:50+00:00
730211855403241472,3803,1055,8780223,146063,2016-05-11 01:44:07+00:00
730196704625098752,4832,1894,8780223,146063,2016-05-11 00:43:55+00:00
729854734790754305,4009,1123,8780223,146063,2016-05-10 02:05:03+00:00
729838605770891264,1720,381,8780223,146063,2016-05-10 01:00:58+00:00
729823566028484608,3958,1239,8780223,146063,2016-05-10 00:01:12+00:00
729463711119904772,5772,2303,8780222,146063,2016-05-09 00:11:16+00:00
729113531270991872,1876,323,8780223,146063,2016-05-08 00:59:46+00:00
728986383096946689,3130,818,8780223,146063,2016-05-07 16:34:32+00:00
728760639972315136,4663,1693,8780223,146063,2016-05-07 01:37:30+00:00
728751179681943552,2757,675,8780223,146063,2016-05-07 00:59:55+00:00
728653952833728512,3293,1027,8780223,146063,2016-05-06 18:33:34+00:00
728409960103686147,4895,1992,8780223,146063,2016-05-06 02:24:02+00:00
728387165835677696,3678,956,8780223,146063,2016-05-06 00:53:27+00:00
728046963732717569,4285,1193,8780223,146063,2016-05-05 02:21:37+00:00
728035342121635841,4549,1655,8780223,146063,2016-05-05 01:35:26+00:00
728015554473250816,4098,1099,8780223,146063,2016-05-05 00:16:48+00:00
727685679342333952,2946,636,8780223,146063,2016-05-04 02:26:00+00:00
727644517743104000,5857,1739,8780223,146063,2016-05-03 23:42:26+00:00
727524757080539137,4455,1214,8780223,146063,2016-05-03 15:46:33+00:00
727314416056803329,3321,738,8780223,146063,2016-05-03 01:50:44+00:00
727286334147182592,3035,807,8779685,146062,2016-05-02 23:59:09+00:00
727175381690781696,3890,1375,8780223,146063,2016-05-02 16:38:15+00:00
727155742655025152,3604,1325,8780223,146063,2016-05-02 15:20:13+00:00
726935089318363137,6845,2447,8779685,146062,2016-05-02 00:43:25+00:00
726887082820554753,3828,1513,8780223,146063,2016-05-01 21:32:40+00:00
726828223124897792,3548,997,8780223,146063,2016-05-01 17:38:46+00:00
726224900189511680,4410,1140,8780223,146063,2016-04-30 01:41:23+00:00
725842289046749185,7049,2658,8780223,146063,2016-04-29 00:21:01+00:00
725786712245440512,4148,1360,8780223,146063,2016-04-28 20:40:11+00:00
725729321944506368,5186,1773,8780223,146063,2016-04-28 16:52:08+00:00
725458796924002305,1402,612,8780223,146063,2016-04-27 22:57:10+00:00
724983749226668032,3710,1304,8780223,146063,2016-04-26 15:29:30+00:00
724771698126512129,2336,635,8780223,146063,2016-04-26 01:26:53+00:00
724405726123311104,5253,1637,8780223,146063,2016-04-25 01:12:38+00:00
724049859469295616,4298,1764,8780223,146063,2016-04-24 01:38:33+00:00
724046343203856385,2645,553,8780223,146063,2016-04-24 01:24:35+00:00
724004602748780546,4159,1543,8780223,146063,2016-04-23 22:38:43+00:00
723912936180330496,3863,1228,8780223,146063,2016-04-23 16:34:28+00:00
723688335806480385,7637,2922,8780223,146063,2016-04-23 01:41:59+00:00
